EE1,EE2,EE3,EE4,EE5,EE6,EE7,S1,S2,S3,S4,S5,SFQ1,SFQ2,SFQ3,wp1,wp2,wp3,wp4,cogn1,cogn2,cogn3,cogn4,SS1,SS2,SS3,CS1,CS2,CS3,auton1,auton2,auton3,burnout_score
38.24000366080478,48.05000838130671,48.0755143979483,51.30736136186218,46.99184549332353,74.41450452721662,41.2632661451391,52.66132426871592,53.109354108913976,55.41325995212277,61.71886830519775,65.74974903010661,40.41237417533222,42.33647846104432,63.75570057800751,51.57178780380598,45.34658823824623,32.899269942085915,75.46061681033974,74.6291087267792,44.217624588433665,48.51155935100554,67.74682190894464,40.73963576983517,82.65466179587729,57.66425435637558,51.19880997025486,57.0004002668392,71.85251304853534,52.326217997275194,33.81676438083567,41.974663073110605,40.001934402993186
53.17917188073743,48.73645535620847,42.7165661894556,47.71258676322229,88.75107116813437,78.63446168521634,32.08438433958721,80.87532294164407,47.63926933798784,34.593343116721975,49.217124817497165,58.39108428393598,31.351836232811785,32.557869151911675,58.449086989376276,51.18654921173073,58.53529321425582,67.41666923261448,47.57398550272388,56.9903974689687,74.614768737377,61.49681126630121,1.6174565574502426,52.05503493517455,90.97325050778396,36.541901770865145,51.15253626946538,46.96346917975551,41.21781203824868,19.71290705485263,39.60075170125783,51.74426456717659,72.68165849739813
51.78763520666374,58.74401750958897,62.37494025638214,64.49491512994364,43.07838121457505,57.48234375530396,41.79899664020363,71.93584007023931,43.85196995052349,25.350066732239352,62.600158332779955,75.61267671569303,48.712440990351794,59.3000885315028,44.39488614240566,46.930680351752855,70.59326594185251,56.67464066677572,61.77480412265799,47.29441015290462,54.59638599058163,59.36112607197549,36.5770031798332,47.91167699871886,43.25904686646137,43.661620388170476,34.897230263496795,49.339477155120484,63.556824355157396,45.99039092558998,62.19802313983547,52.94071471781481,42.36443765244642
48.6474270326489,64.12063799329641,39.56530069652826,29.80112322529969,40.347890758660974,42.73483897819999,25.307099963021578,66.20914527445194,23.171674664654724,49.22550130772135,42.617926209026756,52.95706838974959,48.776992209515555,35.32104880115026,53.43299391644477,60.60971170645849,50.54052433998915,50.574127255681056,45.99597978912947,43.85961605316485,70.91003156519537,77.20219603471237,62.965679177560396,66.49377523950434,46.04919944644022,46.970058197948774,58.45800936178905,29.442966056555676,24.61762489193049,37.198649946244075,45.87944148112871,48.256278488948276,10.558625110973864
34.14515291270118,70.48887690326157,38.553676238660145,34.872720873859606,37.38329643843142,49.53168446980561,50.897498547721696,54.660040071971785,53.77225182098597,50.371321761733746,46.89624810342737,37.60264461610637,64.9330985036274,26.758375244948763,53.08027386477263,44.55069292776442,70.38889379072808,52.19022842285141,36.60486020522799,62.745704672647285,50.46222179402616,75.59881875758819,51.22967421734161,56.45610319317708,56.95791679408245,47.77378707328872,48.850387225191646,53.22815657587984,65.06567257214434,71.03603975777523,35.76064862727412,56.354031258211045,11.955864507221266
53.85508822130972,17.090554805935483,62.07061286986772,15.380969776330542,55.02904908010636,70.2816555656977,58.86762442659245,65.47526741820724,56.513010051228875,42.08254140907212,53.587527866302395,36.82384635296924,58.401454256028664,44.96859636547953,20.24684552350258,28.48717811482122,55.97618184235167,69.38951691680091,32.09627276571794,33.659222493272814,50.54729644656749,32.62324878395895,47.338028184276546,25.32715110207065,61.72553188770915,44.42127295756746,54.29804422731562,43.3581112800716,48.105507776306546,43.88663438295887,49.53462601114255,41.04377805474172,28.168264470348227
65.12781695030428,57.91384579342179,53.05022319932431,42.48936937673587,56.27533043553048,51.38658437766092,64.87177628565878,64.00709185237574,56.38758443691827,70.38322618883798,56.26532374323554,59.714482447441554,50.29541108907504,71.64362515565907,39.37059427521502,34.651995507985504,72.7964123054919,73.80550380181334,43.822781512456736,73.59412744641136,64.93110151043084,53.876066433181094,30.628617511940405,57.89234111332002,44.769408931166,46.128072963709386,53.71338843038613,45.306114560806755,57.30512674605611,64.71380266788192,61.50178759464151,47.400390263313156,67.44465156228898
45.266806248399085,63.30733072713473,23.324711390101914,49.56610753985393,55.23106046965174,51.4551712109537,40.845975530757485,68.39980483117493,57.54891894152843,50.409664785137906,66.52572928147227,76.20239271500098,41.37843510725701,50.39337312470349,50.785057080277,27.817217958542134,45.60939681998262,81.6625540434092,49.26676539708675,26.42644552932754,42.72861266737048,57.31010280832369,53.98162190235261,75.27739716724892,54.20310937250679,67.44686261507937,52.964028602889044,25.975747649857105,60.10516663973331,61.53374129200725,60.126629235589526,68.49079306945008,34.24693002448053
68.25978622529989,73.36674124801192,37.04773816932894,39.6080264470439,47.91845041451019,67.49504429610964,62.49619218631458,60.341499623032135,58.005786275497464,69.81436741504,51.534338120333445,46.029497056609195,61.52800639687366,43.18521199772776,43.326680573067144,29.634749352333667,65.47379606502393,60.05119417011052,41.189737777917934,40.288491690946124,59.55509979039832,45.85192673215721,52.48015452105202,60.90561860910875,48.92517921519573,41.35195371059433,34.96610936237871,34.060179462131366,28.668124245357436,33.04849582815662,76.88773152820123,32.22971836729378,22.814867106086986
43.231979533413444,45.91109647631746,53.61630130912782,44.058229650247625,61.88368348284165,59.51179539387371,59.47500052213079,46.53632602730344,30.230403278781214,28.803335097838783,67.79433135288626,20.12254444346497,67.86191417493971,57.896173729987495,75.79204638205248,39.17039062585319,33.478086067217625,59.86886366230625,28.336303174907307,42.18305879602463,79.39538445476718,48.70640918958673,44.45273674377883,63.06767226358821,57.313164481781506,79.62185315898171,38.926569505901206,86.92677709382332,53.38934176022568,33.71190508834799,39.55855744053862,44.44848460948361,43.930788447933786
38.18680101084168,59.171129860811135,65.4564069146645,27.032689045143155,29.829049096435156,62.81410957221677,60.4079228476031,64.05678101333231,62.79065268479847,41.45815802071075,59.0732408260583,53.57244241550328,44.92162930822591,77.05428335126932,41.546847427283076,52.453120622302606,62.47406244525591,66.91611469063065,49.86650517217663,36.5493751307022,50.391062913805754,68.59927416517763,54.39942559201222,44.46375590743021,56.591067723257716,36.0853281275199,69.0448934814327,70.72935988257825,50.184100125457384,54.69368287495781,64.5992928820894,55.32147718672812,38.85122919654327
27.28326412243926,35.80269392313619,52.014618909202404,49.65860578508705,48.282163611846194,68.35778113367392,32.7374375796618,87.04816149583158,65.85720213118627,54.08832554829858,49.12579923229002,34.13080728968951,50.46869527708673,41.88760285852091,56.224611822635595,57.84723122572034,49.668323259472466,49.136488064385055,48.39936007331893,74.42155823745829,83.54952980273292,56.716539503797314,58.44587295503475,77.237240061069,59.484731242886326,58.68686200652651,48.59822521462595,66.56665617742827,74.29770811208762,42.30811056342036,59.004147725886114,27.50425115107959,38.35146875759739
55.27682417390349,49.43544567024833,44.33548089562141,53.89187983676473,32.14002368937488,56.781796868222145,46.785869368144255,40.5861014733417,50.864622599805095,80.63194221845353,63.004605896076384,39.43364183457403,33.242264286279514,31.645738269259873,29.999849504242842,55.24590599720742,37.57565678919711,25.18981470008,48.207619415951406,44.83333405477538,56.97989948767253,52.5801590882776,54.60617864573965,45.8496935473022,50.14095072991599,57.21113399100022,40.60275999147097,77.55282985316423,37.44493990088832,38.63457299364502,35.55688907975766,42.04418365358164,27.78244010985757
62.97272694599583,69.92964021764196,79.69522826974125,64.21758899906443,49.293615995293,48.55899218565142,76.64555515966981,59.54080812522784,79.54202109716853,98.79958002171438,61.22519456853798,54.876663377172505,21.682767462682076,26.127156017385015,55.1783241784662,38.32013600111104,37.1552012976653,32.500511609174474,39.300146492925805,58.50678861502039,49.39245150309502,53.02936041159823,36.26996208824986,51.795160823309686,66.32172385887853,54.69638655822683,21.989690567255163,39.660390484576745,53.362865028830356,42.62985978084568,45.359794857710156,45.54136389157246,65.30801205053628
26.642276049177156,52.44621814623084,25.428778696313703,73.71928516583405,61.86385450909451,45.362700826389606,43.03592045621482,36.33867838582155,38.20411508804228,53.905830864633245,54.2498008589126,55.629110650782046,52.44805288453422,63.77584232695003,63.79495337322971,57.92940099331164,63.93508567458185,53.90592379910758,51.461242819771755,70.65462906997864,46.79465538051375,44.79860313476328,42.28618578078965,60.04127685527861,71.21120795248288,20.57128451101116,43.20743168156182,59.65176598740246,68.74654749565494,57.97329765098982,45.460753086732865,47.45826856696661,38.79421755143893
41.341683737911914,63.481923211576316,44.19438065267654,41.82278621571962,51.67428227244643,47.553026850151056,63.271535743618514,55.28542517017521,45.61299566969243,57.139060412245435,40.42145332344749,72.61571789967549,67.64281069112018,98.48829498033204,62.00180884728649,70.72982226773622,41.8820150804663,42.16031908594187,55.32523364493467,67.11853549968738,48.23853103008563,60.95509880552839,63.010140435245745,60.84042904346709,59.825906788847796,39.76951541576907,44.16977162481809,65.14218913004183,38.010105578587215,43.29727815230584,53.9487068698719,46.71998692767135,51.65778299102218
56.27045258552441,50.91573912364221,39.04238074711397,57.80926271069705,47.82230633239009,68.23160982396386,73.0820160725828,38.85105060254694,39.33806883466591,70.90558888227521,59.263661889402705,56.44934560086985,39.01819273177382,63.05518720587294,40.88588367966738,57.68442258161206,40.66809629291853,30.955842324633636,41.65567754882859,46.161038245652634,57.32255612657083,53.08853437544215,40.638587510515215,55.433276633797526,19.627612598740612,42.32514071607259,46.179143668126464,50.163906323546655,65.90375898893667,38.44656406678622,48.653429364624884,41.063986773240146,18.214962189782117
43.77393825067748,62.81080049796294,41.97388431032328,62.25525131057758,60.3327360176949,52.835276804866616,30.04974272076451,62.986119154149456,59.6597753765645,23.99819044410309,44.7309690579729,10.614858241787875,30.51090235691327,57.21712210054781,58.79586865778863,34.48750720381888,48.85893120160135,73.81565501111577,66.77671687411394,59.013333359301434,73.91348285273273,35.26524305518679,54.25732056224801,67.73980467855047,61.70358084245701,35.653846440627824,33.412950957583796,60.48239454769357,50.64480048071792,67.48413667056678,47.342242125879146,31.568616928304223,37.35133449906563
46.32409754645258,74.46881451247859,40.785700114077656,64.80002728826852,33.14313563388973,54.80703600431084,40.7678070884367,46.73065863474067,44.5672159204396,46.86382873758225,32.186994066256915,57.40279682631129,45.62446215648717,53.107539440405496,61.976369680063435,49.66776310363119,49.867118219941034,63.496838586930295,55.188585407599355,58.24353204193952,51.69321956159917,40.47837845104257,56.40914203632222,58.27767258610379,54.91757771646826,59.2815665459015,58.89975075533168,46.71186468547589,65.64509213291556,37.09274072650021,44.728157067490045,57.16052640022523,18.360610593013625
58.081217830041545,37.07634684047051,58.754164621606876,63.81443891413821,33.837194440909244,66.33438276678855,42.87416225328707,57.60650994465208,69.98810703743636,81.3540487967223,47.02496130701254,22.121709575436128,66.4680897746325,46.20662595414588,40.9955588129861,79.35394569850124,77.69875972194895,63.82448587298509,34.219710729946016,39.05254033328812,41.71764626617453,47.805128467666655,44.292553985543236,51.128046085344934,61.55120891455842,56.54797346248051,48.74846092976428,31.609914218235968,58.77842064820196,36.37085633003363,47.63451655384257,38.07148087442441,63.09500165911969
38.202415144706755,72.00102796245422,51.34031912186137,27.69369615115364,62.78258301100631,74.43395929750243,74.64968909133613,65.44587680929361,34.797704469790844,60.23695405786531,35.548274020648925,61.66601490181374,53.1950345517396,38.14560882246064,67.38593791131757,33.28758874830768,51.13967995544203,48.72503731143797,61.33170319945081,38.65751957689518,60.64675165211963,49.45547646528175,53.19662020454563,78.18230110415743,51.75617592556358,47.043222406653115,69.17250701481817,58.688601569383955,34.78667489722242,49.72302869575647,28.232171999891655,30.516218773702597,45.48969932565509
38.53030477949615,58.10304863796053,45.65886134013807,38.9975652764005,56.07886579720971,59.85445443386202,51.562405604276705,48.21411693460919,58.1706986545649,30.66034831643323,62.50730297014518,57.253058922496066,66.73702796675168,37.438162426266395,45.64873907651915,26.69273255720883,51.14586331278495,68.65742285583502,53.84070641424073,55.585250746562,58.905533900138316,35.76090638537148,48.84128977191395,59.1126598689405,57.40049864556238,47.850212563430375,33.036256457670774,53.48348474830763,27.520751821798147,68.29063296674754,45.47950558323821,52.21688831364365,15.70366338701549
44.54232748527026,52.41596866050088,47.65661471598537,49.52768990046003,26.915283199820212,59.892760423032534,29.478759742232576,16.952212248857666,48.620691450427955,56.71019792493116,40.31326053355853,72.89491254397866,38.27669781410709,64.55023351459812,52.81880865125396,48.02819135594647,47.10021066266224,46.26859311572456,49.90269387320524,50.182344354645345,45.433811543147975,45.5124979287031,57.39036189919644,29.49597914147236,61.666543898972314,58.38385318921755,24.953854559791377,64.18673720640824,49.46072859267061,46.94112538741162,52.03359306459008,51.80309855140459,10.424099311434802
58.88785029382991,36.623786344895784,59.88525445505919,43.468591123831196,74.28590112930893,72.45799974467819,63.03910589700011,42.87891802805153,53.64464189939954,46.5164487897102,50.868891451470766,21.764579285537835,48.56997016764895,28.025941593688835,69.74212660549534,48.62652175895691,68.44838925730004,56.74901444521724,55.50787079440249,50.24550838474763,56.65836137541454,55.467998713476184,44.809435109874386,62.49027294088448,58.37026555378948,65.32686129999938,55.12880603167238,41.886427233491375,49.82747987452136,62.09257360285477,42.44560219691931,47.54736477752234,44.064330893959266
73.61996625926955,49.12643396949315,60.21575877880466,24.773979933992095,40.02914900573403,72.9511975448144,26.05233592729106,37.11127383069008,36.86224502928992,52.70652891780768,60.225924049742034,38.58788552898439,67.19021526664805,39.3151531958945,44.343066383024784,43.872895793610304,31.3214820004846,54.217209079401165,36.13763351088076,69.3456365987023,52.812507459292966,48.77897325804346,65.37214180360455,47.31112515813967,52.38911967314063,47.03903178424699,36.652451065910235,29.095164668530764,36.65800944485574,39.14674326672339,28.740593637916835,41.42982892599096,16.36139801498859
39.182367029713454,31.247456008086715,29.842660928202,53.748366492075206,35.654467175570005,61.44037478744397,60.463608586597964,56.46746002365914,36.6043973874894,50.272836738652934,54.05060817125577,55.095597067514355,77.78798228843658,49.052391449313596,43.88004565721468,62.55787747029361,69.04717003844728,71.25286691988232,68.00431554806427,53.69595532633604,69.28660166170526,58.56163876603322,39.09820303269694,47.30118689983801,53.05737785136396,48.480121866778425,32.28765663173757,53.48867742906308,35.11320596848609,52.1724923758455,35.963637918413646,44.14512204938431,40.58270507343598
69.22337206721477,45.88569979297259,59.28168923374232,56.15147934025717,37.73400854373859,66.54520084901485,45.63325917969994,65.47416752267635,42.988663875860176,40.671744410613705,37.223288179708085,63.92412928901624,34.74936236430103,50.391039255867334,70.84907201089375,40.572048853879565,43.94224804028598,41.879068959772304,66.34136965963847,77.083314807026,39.34999131265439,25.97423391662931,33.72739382285918,82.119357939252,40.89354936957106,59.307365674954085,35.69126790889083,26.09045608611514,54.19035501716111,48.67269876728511,23.99932864463538,40.88572532030677,20.69461448590221
69.57545669906764,29.63071835865252,56.20812227102684,63.15156010152302,56.79414660127156,45.05471334896812,49.75559785154726,57.90781127464084,63.53997904156373,58.47447184210793,79.36602335308778,56.36841887108831,21.919592376995286,74.41826637925202,42.48238589925206,68.20788749647842,48.52221789987994,66.55759438185702,62.45442667477343,32.7774268800605,85.25656324838404,42.59317544764599,47.516368902393474,64.07673734045635,60.892138099578986,38.86846395939836,65.33778776291118,36.830643044311934,64.43268712139236,49.00232959895233,31.25340863375044,54.08300572539806,63.8685533708054
55.94338312673376,33.800489313712625,65.97481847619608,47.103949156151906,43.68400940793484,59.82517093400984,12.110090913772073,69.53552729725808,65.30490959836054,49.34876013469266,47.60928502417504,38.99533321236803,42.4666627379546,64.95996592649695,40.57023475908999,42.27285331407644,58.70572938726156,62.31651999867338,47.61312284669388,52.63804141264625,42.31461860831449,44.06607337534298,45.66494419955659,44.35338438314433,46.31814170267398,52.97045921151573,68.10278118291397,50.9459158029503,29.992565203089764,29.095412737572286,53.41125170595604,39.3410399531467,12.644157420044403
65.27304841677034,50.346533610477536,51.98262351252616,50.092715824745184,59.48986536344655,56.613866938638054,41.06162677465258,46.12449650854042,41.93082278751928,34.87602843942001,55.30571516693333,46.45714371802458,53.80927337559004,58.083800501471295,36.656225631523796,52.51317727048749,61.47564405102274,80.90293904413983,60.35964396798889,76.87234893435834,66.7329612479168,60.33836699129561,61.57735433611946,56.34058623626845,43.81078815649813,64.32569393896831,54.966436520102,40.68120357426346,29.00614534070398,49.980611963401465,43.81556609606867,49.461252329773636,45.339802495463886
53.1644110883346,69.60616248156977,63.61437185862716,62.81725192570716,48.597489948244394,28.55148110890557,49.95740676186185,60.62122378493772,39.0829168633169,48.504256514052436,48.78594719134595,72.31238332656125,62.4499655427763,42.26742950388135,86.05586875192839,34.481923892911595,58.95064971604642,42.44992543076873,59.93516235367963,62.61841438973159,60.36357776066521,40.49275670124165,43.839819193428895,42.445776292329874,67.52089090799787,62.264037980287625,54.975393539229486,41.14848208641291,53.12804007762979,59.94658341812157,40.903952179289696,35.866027234872284,47.04155851114385
61.751374111031375,39.86935576126234,44.37886339346681,38.893174245134,53.86738666443889,47.68728329287445,39.95707465572066,67.45996016368328,53.8416630584891,27.162492114303376,55.774642638138815,45.20619756002423,42.68128645991925,53.99963388553052,38.158398380865535,40.81412531242806,32.23498074280789,62.98972210248922,67.62586320639659,26.687584267714215,58.10567889011661,56.47029641154035,59.905921948429196,46.598688578643646,76.96358734718206,75.2221654765613,55.13306648563782,61.47282084671192,11.905221204631406,51.539736921832244,44.74691586445496,55.3904812803729,32.79602625897652
64.8085689974283,39.82614172105085,32.88104365509002,40.367139622506535,72.72857093397576,51.03548825519187,42.762275622686765,42.91429661023837,45.41469697475874,57.80885557439639,48.536014207246794,50.24370064580489,53.47808946741287,70.06330550282975,40.079572188755584,42.821095103377274,58.59958284956912,65.81099070749792,34.475262489636854,55.659618750183625,57.30372099067168,56.21651829750015,63.17976793919533,39.20484939158953,58.026846026678705,50.9914260081516,39.861831341824264,37.14722296397449,68.38523344752781,43.26249872986376,33.81957523674754,55.20879168816742,18.808380779905423
55.98974774012962,55.44941820941003,23.355878538595082,37.826585273226854,75.86246005237143,39.39312670966299,53.14537741414015,73.5725464123017,34.73108416697315,36.057945433792064,58.38972500589943,37.78229403728234,48.88275354055982,33.35031189882229,50.627307884471875,13.003444271339731,48.55231293449317,56.4741280130854,48.781165477629145,44.65608866580123,36.657685093039326,28.242187441537187,59.54085671853092,45.984621410306715,44.628175615634404,55.06795606686477,27.75587410498779,49.569865801135855,48.285178697940985,47.6167714520977,22.389640755761462,60.72249304988586,29.999937390742943
63.89970181101563,63.303160059059174,68.22856126481751,39.66908706482391,54.42188417146788,59.30788315585341,33.07677207777727,58.37115544251842,48.00995063922711,39.48226271637347,57.07754720691645,79.10019276506188,29.576426535760312,36.85495354049845,47.20579527320558,11.379702780788973,70.13545481096075,43.42748815193072,38.33869482855208,42.31958297880157,48.67818941856007,61.8408227823777,60.79386170763209,60.010101432842035,60.43955404904784,61.38781400404467,48.407875593218314,63.537813049850115,36.495837059293905,62.295596240236385,42.98281411656984,22.500087922637434,36.328530432198754
51.4892259448564,43.83050543491324,51.92787307794231,45.66994576948168,62.13447859075285,56.504276799714205,69.78419559281957,55.00934198707408,53.81126542740377,44.55767936400614,34.559671243802114,68.9397486780967,51.851599536183656,43.5143568118113,68.44252461020106,70.81260123619431,70.72960524303757,44.643130860646124,40.50953377770411,59.600574584804946,34.176427985035254,43.607278671484806,58.86596181780603,47.483568837064425,39.915913672037476,63.414455399840094,43.616356735296485,35.68423178367352,41.95688697057043,33.889022394318715,51.148641403963765,42.68758974432361,44.7170457248972
35.4722280264067,37.20933034191629,61.28543328067434,48.69502534004229,64.21673146380427,72.25869508221969,44.598955517528026,21.925098665872234,55.08920997107655,48.71845892655207,47.968182434786904,66.31941495166713,44.06115863548576,42.55435796654204,49.824978533694,51.8840749934302,57.45720103952422,43.602609619114624,55.27978338236916,60.05500598081242,56.47519186534604,54.620480138937225,52.025662358303194,56.529691807752926,40.82722309449913,39.98239043077317,43.18751396835902,41.85496950671908,49.99637891364837,59.79732971617063,44.41777100276181,45.24672822430992,16.269784595682115
38.584061427390225,46.70218050450505,63.375133207209714,48.981701764066294,71.96215301380701,51.562766612981804,46.589020842928214,60.81430167847741,53.83434944673214,51.60143517557824,53.6280956081563,50.28276571074591,49.18113351535236,58.69388807526554,49.67426070983124,58.86196787385939,56.31116162223558,58.37526957862272,54.59728534207709,53.043413443614064,30.899933662807005,47.04154226110502,60.665319020057154,57.53430421059236,46.88645278632745,52.74219176141297,37.61001247018798,65.87908106032124,57.010144728973,54.194727813347654,38.484845539535165,39.76842607959058,41.818494578986545
26.52033270555017,28.097048464125596,40.6597085237956,54.37775477468823,38.48594516694317,31.76124462166251,43.2838166595821,44.9949656340166,48.87135048358896,68.5624130610586,56.3456974488632,57.87769499216757,46.83672065887189,64.05287760449112,48.78758264114815,39.40104184150644,31.26021548785133,52.169352891110506,57.932492956344696,43.08314901357162,54.577819955427444,48.72569645624602,37.6524987925185,45.23823953143562,60.286945065316964,35.8051679866533,54.35760427981062,65.2903249649888,72.39972581751867,53.50016859135298,79.9891117691087,50.25436766211605,3.347275073616303
51.4755977599374,40.944631231708286,35.1802535554182,51.32912494680048,51.86812774006589,50.415209748741795,45.25592255782483,55.45710056924349,30.28782767505235,28.42494149399006,36.58057495165744,29.43134389063666,39.587828302317476,30.928652176980286,28.989279566121944,43.66683996454019,44.53542874903483,58.98398100880221,62.31442175652844,43.77245357480659,47.331626307328676,65.15071488656315,40.361771150888465,50.40687312744827,56.174671776634014,38.026074381979974,66.8697309039427,45.83114054964068,36.993558988381906,72.09042924653339,41.98839916106871,16.903950421824607,24.419423941014422
70.68412698465845,45.252701071845166,45.52236257584892,60.25680024725961,49.97869541355035,60.945181961855475,30.041305935861786,49.77506733087131,43.76438076754422,57.32940677605919,31.365194830740585,44.843283405370954,64.7410654650419,50.76667679972391,81.12248038492541,34.28143348602798,53.05642747946398,44.55105609601025,53.96584629411305,45.963814140891614,48.514697813957746,57.949127848707825,65.94008748461133,44.9143214135268,61.93891512198743,59.17585655693198,57.536754115399546,46.645728875466894,39.19797753115718,46.302527139600805,57.76509017417868,52.78575890540845,23.013673189156457
50.1242491499434,34.52144582025396,49.56642092092817,32.12671605623764,46.33953938814745,50.511995468715895,35.458700522621314,51.70421612063324,58.47340538614322,51.56426698008176,35.40998603345751,42.86372272897172,69.52828450964189,52.6059113638663,76.52175370084505,79.63329362337058,62.75184081050988,71.22653042312591,43.92889362598407,58.16293253193683,62.29887531939342,37.12223497715666,34.82815883465388,56.33536993108832,61.514854118756965,44.333078578718435,31.90045967191759,57.93611867436469,44.873305694677164,38.72279976458138,48.9952827945425,61.967815889155005,60.75256900857091
