EE1,EE4,EE7,S1,S3,SFQ1,SFQ5,wp1,wp3,auton1,burnout_score
38.09438528737379,82.16731804064521,38.20156345924271,67.6044289943872,71.99951543608728,47.89815175923261,40.519053038602166,40.15920315696803,69.54064268804645,63.74648382926866,45.57406778816774
50.821196090147104,15.793113758594417,46.2187412115683,58.516563898256436,40.127967189116966,45.172041205180875,22.99858324032766,64.20599496691386,42.37873490982711,57.33639416803798,22.748358557914862
37.8910702941555,37.599777776570235,63.21743632817154,59.332205934398864,54.2438103793893,38.82874211231127,59.441122733115535,18.36886055016234,76.35953934934925,64.76852809348411,20.695740607028306
28.826742789262738,38.11446175991545,29.74811258600613,64.52838190625096,56.01616189034901,67.74271107635438,29.447377126341294,32.14999786131955,66.84579222132601,40.69829767662735,40.99682868273577
19.755239736788855,13.44905851259091,46.713806972834185,51.823253571683246,26.750592944266316,34.977262095432344,44.542176047799366,36.450868266726374,41.134826680799065,58.171628631736816,12.91537506287081
81.03078253256184,27.777261529843635,40.146348142122704,81.95937849392809,52.09670337020286,63.230146075857604,41.33970194824563,28.18106970112334,51.357339992291415,51.765272315892716,45.99975882718948
91.64807439997014,30.698253747852455,76.76448415538435,41.306947624571514,47.60211942909808,46.82361594432509,33.745633777919906,45.91895971966402,82.58254655739235,40.94297594028034,77.12265700442428
26.12408322571752,44.788697388991054,40.04712627726459,73.33984050195262,55.68700771442367,19.01008801089712,19.61238181225839,45.82791760484499,61.304332894207015,55.67692189680613,17.227570103566222
58.150783967339635,21.65877979486223,34.831601563332555,61.03078184099802,54.37522698304447,49.38781843426902,43.341494010802975,45.84887223686502,71.9959716810669,37.13046893825609,36.168136781589986
28.60661933444154,46.57309673986627,54.59497624986282,52.587972798793494,38.35444445171255,47.7939017724519,70.53484550989073,50.970431659605985,44.96796972828223,40.932938842733066,24.108234163529783
26.77948852658436,44.98732833715865,47.697043293850506,55.984676930665564,33.872483636318556,71.38207972398695,70.654091096813,29.75432858044906,40.583559080143544,37.06646447352274,54.34840486333737
21.785227865572605,27.46805403885369,40.98475488477827,43.77771031767173,60.7950293944023,31.63770004312736,45.63868736325781,47.19229562494854,46.99408127386652,63.03999638470567,19.325441800851596
59.249668403650645,58.1791766221613,58.09729782074442,33.13825851169871,62.11406097046864,40.15556347008551,54.52109853561872,62.18999202697033,40.87111202152493,68.59357569076803,26.398063185290592
62.23695157740251,41.38467541583629,45.97175692605136,48.67132143057579,38.43401710218749,73.71029655718327,39.299836485467345,58.24191807029286,38.17122372482083,45.53000258951095,26.325973783712257
27.286009998027282,41.802755901004815,51.826086639648885,55.0239306020251,30.976132192542487,40.33282003426496,50.322161398078066,33.72258867545228,32.671464489508395,53.202910790298,8.655532847812752
42.997213996853134,64.08323646481392,57.919928285975054,38.943865533058926,40.918328192006456,27.52169390067204,29.94941540132634,61.49062848690986,43.11781712032968,61.05545166305384,28.921318518343558
49.92223094943834,33.52182765238056,55.85744672624708,47.055116748574335,37.96241603906844,61.63476157309237,61.13374057673347,69.99926640621158,49.80710795339094,37.5235462550253,47.72120594359814
58.112037362346726,40.089057087792035,46.019586985941444,37.57156059699551,51.11565345512808,40.7008889207818,44.44859493556415,40.323156235538114,78.35196150635534,57.10892421537077,62.857669195593935
50.02611870157463,31.0022696642627,48.91631704537732,64.75666465883569,32.64769473939366,63.20590828648934,58.39449110968459,21.63746259939674,61.24001359479906,58.215089338371214,41.52235939982564
59.467327891847866,39.60223730151394,79.08619197456865,53.15777018600391,32.464657288899794,51.652095242608574,56.89508273459485,43.83672501450696,43.92585210348369,62.3737039686051,29.314981473834305
45.01169978062225,42.53830472036445,51.39856310725632,50.049070985251845,31.907151803350025,53.21865015380421,54.5031574357573,61.71675050669763,56.068491799884015,47.41501498785411,41.33760174373444
23.107721697679736,40.973659258446894,44.571039832594266,31.682925736335825,43.96356801896571,39.45708482936973,71.87551845209367,51.84120374734066,50.031670715419374,51.41620351863939,14.24678760661563
37.771943083496176,54.060912394230996,39.98331510027826,76.98810689745201,45.64138302570907,47.98214430686413,40.48233337764532,25.484636496435865,35.05234210279162,66.76106068927346,13.8393557492547
55.48586207884908,40.479585065233586,46.07931596319511,52.54130045905665,64.33112936293023,65.51865248696778,51.53209201369108,39.14258513026682,55.64255839650072,55.35710972396096,47.013797790310456
62.87535124212413,41.32842681052733,48.22198057501924,29.970390273858193,38.62628577698869,74.54870242324118,46.19045188690464,18.131542677093922,43.87024492079422,54.20705683511062,23.025614836403598
32.50144231330189,27.930473406618965,41.66321559150797,29.47715432731598,55.58650648291356,44.87422988566132,34.178576971704075,41.67008429378502,70.869164405914,55.25262432396894,49.801848440169344
55.35611448167725,27.440506195960644,42.09746859755904,55.1528036791313,65.14037058115039,45.481260913943046,50.436566704365596,43.5797242555847,58.4661269911431,68.1679087258576,17.866181696588313
58.819634489743564,25.151419465798863,47.46404036832217,29.91948109761195,55.758617988096645,55.470878117970436,58.32266098343671,73.12517789047746,50.585799194363815,60.440451531037674,41.310126170015884
45.717945144335985,13.925335691232252,17.394057482392096,66.36437346747923,43.563444270335985,20.050733933653007,47.520829399417025,43.361614236409125,44.73815988931039,43.16641523323451,15.014190251285992
61.37533223069875,41.33427275630642,42.65206778843021,27.562857426182653,43.14492471189902,55.22780877798873,59.1094880048773,34.081175409814904,69.44699699267905,51.403701734646155,23.594904674649992
58.27221601641451,53.911807107348494,67.64681461544609,70.16526226181634,53.73928500930116,48.71587422561835,48.12443258657126,54.74024963621109,67.58977153602659,43.61915047101963,72.49546713021424
50.30530401185399,46.845701864193956,43.70541273603589,22.277068825133085,34.47295073856287,58.8908644593529,50.87437122564735,16.431894367236893,74.5432391362917,31.87260368709782,19.772999577808736
41.29416840381932,60.904480018017196,56.65020474256751,35.70812306193737,48.055216304413946,55.41047377700927,42.08952518015745,48.68060628749079,65.70424434735929,56.57641885861576,42.015029163754946
65.37756836811808,8.221862243578858,59.95000388334911,49.68215274862068,37.55498892637819,48.47439451936247,49.71625188802615,51.95584201129441,61.945996003232025,28.679625865314577,39.06280541704018
48.93920380326673,56.89799122556486,48.18437373657275,46.24021996711182,47.58279872990482,33.12316303865884,62.784873049033685,45.68884321910278,56.66916560934848,68.90304309250048,21.28162805164095
48.29593189809886,46.872013011239986,38.027871308347855,61.86520388027531,52.30733204274397,33.23906184605545,42.47530660353277,24.270419423743167,52.291886698663724,52.76277998604486,29.900248361632542
43.25878468285879,47.129719031200466,47.10414455221217,43.80240342180057,55.376131454000365,69.70998516664723,50.48195686754645,48.76261531793424,28.643970462149532,59.109545214308824,42.568930032678246
40.80691814619142,36.92184609013995,42.67680779855868,48.736522411149004,54.264209940807554,96.78960925031767,47.95185018513629,47.679488339791405,34.83045336438422,58.44129695032099,47.29114848580217
33.02037150659874,36.20750693145877,49.48259941860748,49.51308650377897,45.31877181516209,69.03822874093562,61.74811720556481,68.85251623318838,27.338934512245,46.93981790991293,43.60958586800716
38.95080899599358,35.54467210224582,29.999273312259746,39.36867671633103,28.612794226695925,71.74903941724529,50.66657958630959,39.702832830565164,47.7734128425255,42.681041670619415,15.206883978257988
63.79048159295533,36.46593838041623,43.0773853506029,60.04961440618721,63.27508489580163,38.007363347070076,38.96015276257829,26.61367195350185,45.24693132246987,58.594282194930194,33.052088717549175
38.27481738029798,12.535651267116373,28.364099095534595,49.823006795919675,81.23926525975679,45.53514002817846,21.90298419027589,32.34406068540997,40.875166903191904,36.930980204703495,17.58995304486656
52.59798287849983,67.45310893345243,42.719559222042584,46.31443723100636,44.196116805866865,29.814817700263823,36.073466747048286,55.9918828127538,68.51385832564786,68.88866210208064,60.930845127843
54.364171833772765,23.71761688227912,32.76703940465674,58.808694519249535,54.244042793485406,61.15009469051006,65.63630932272945,40.377878823392024,34.30409427128047,65.55502618451719,39.26114743958201
44.96926793226281,58.45280551620969,52.09554373101957,53.48127392010936,46.69845039635929,66.54175146161023,41.37714929241214,43.34944442674974,54.56404422867891,57.057480479810906,27.014610907713564
55.24542770335439,35.795365227225226,16.61352710216042,63.27675712691499,45.60861683507193,45.306207717169436,61.77090497531936,46.09777590372745,62.487366272041875,38.95408706912713,18.933879037531614
66.56283751320848,41.92863073717073,48.25097510298559,58.45038308483287,38.60154608897583,64.59541120831939,32.96793470434484,32.24771618431951,54.885094688963356,14.883323990606659,26.44312512317767
47.3896202842751,31.40917000507322,50.04733933530011,58.87571939532709,45.999083817955885,45.50685915364985,46.92678908365001,42.70166576389224,57.85874059654954,51.05816436998259,17.03222313823702
47.67412986886204,65.24776098961303,51.81070443454697,30.97945396137472,63.655093494980584,61.44636058902104,59.41945478844393,41.0325332327599,51.640161667696184,72.82412981685816,30.707900744896367
65.5524733676576,38.67485809279575,65.26475711960907,44.97432292443165,60.89805677234027,52.95264383645338,48.611822834362236,50.77907411120381,58.285201316453794,62.78502683136574,29.653941875874068
25.30733160670204,37.19809499325209,62.06832504040383,35.02828165379039,49.15230012204911,74.3499061854514,47.60273305506672,49.42693911680819,76.18932696227971,68.61770170165238,41.468712006104525
34.75193388573483,56.28059737573026,62.639612865187445,43.16254168479259,60.276781661884925,54.64580911697992,21.749142631258145,52.925560578271636,33.40876080491419,70.83135416025183,32.867572077067486
65.50471759462668,45.14441373206269,60.445830454184154,78.8150711647805,70.12785598716872,59.265017366656046,49.60680239055954,60.98227309357589,64.40434464723124,37.70507790657101,87.55032369235501
44.23402872901281,73.345930803725,58.19063993289697,55.736573289058754,45.957899908848155,51.55948846699621,64.31954657518345,41.22816658266012,61.566556343032765,60.974545790977665,52.974065458606944
53.27457725010749,41.717666880940094,51.12034461219943,66.81669354640954,42.400533574151524,59.613381166729894,9.073906446236474,62.26138868974906,52.49165884103072,36.76728953780112,62.369809185384426
